"","X","Sample.ID","NLE.mean","ALA.mean","VAL.mean","ILE.mean","ASP.mean","PHE.mean","GLU.mean","TYR.mean","THR.mean","SER.mean","PRO.mean","GLY.mean","years","Location.2","Length","Sex","Lat","Long","State","Museum","N.quantity..ug.","d15N","C.quantity..ug.","d13C","Year","d13C.s","TP.GLU","TP.ALA","TP.ASP","TP.VAL","TP.PRO","TPmean"
"214",214,"UA_85208",12.98921137,23.66508585,13.01797099,NA,22.42702664,9.534624038,25.13360036,NA,-28.17434399,15.07915275,27.17166667,9.900333333,2006,"SE",1360,"M",55.54,-131.759,"AK","UA",40.9697,16.439,124.5042,-14.3804,2007,-15.3511387015099,4.28482786173554,5.85754740079545,4.49560796122951,2.63013092440613,3.22756110612565,4.09913505085846
"215",215,"UA_85212",16.06231143,22.63540053,24.1726566,NA,22.84141741,11.39341548,26.5597389,NA,-28.57308363,10.76547647,26.10033333,8.006666667,2005,"SE",1520,"M",55.54,-131.759,"AK","UA",40.4558,15.6869,118.6751,-14.3123,2006,-15.2571794276974,4.15968032809917,5.68546954204545,4.37148622704918,2.57211233601533,3.14827916073298,3.98740551878842
"216",216,"UA_87032",13.41831046,23.3940571,25.48213902,NA,22.71788444,11.4399093,28.01637593,NA,-20.97075093,16.52734776,26.53033333,8.754666667,2003,"SC",1480,"F",61.40083333,-150.5085,"AK","UA",44.8336,17.2477,126.2547,-14.4095,2004,-15.3047091065735,4.56757299214876,6.24632195511363,4.77603550860656,2.76121200019157,3.40668236675393,4.35156496456289
"217",217,"UA_99535",14.54377997,22.48071966,25.76820367,NA,23.26772706,13.4953303,26.30616156,NA,-30.78940993,11.84195759,27.71533333,8.641333333,2003,"SE",1250,"F",59.364,-139.368,"AK","UA",37.8368,16.6342,106.3359,-14.2715,2004,-15.1667091065735,3.47833962066116,4.74862606931818,3.6957302795082,2.25624173984674,2.71664447172775,3.37911643621241
"218",218,"UA_99536",13.62636397,20.66839491,22.1401119,NA,21.15855062,11.54848949,23.92387256,NA,-29.32624497,15.88243443,22.38733333,8.765,2003,"SE",1430,"",59.364,-139.368,"AK","UA",41.6202,16.4169,119.2428,-15.0758,2004,-15.9710091065735,3.35238353264463,4.57543644829545,3.57080661844262,2.19784830440613,2.63685030078534,3.26666504091483
"219",219,"UA_99537",15.39984813,23.65008748,18.9009032,NA,23.62685761,12.09556949,25.14146921,NA,-32.57886804,14.9471364,27.608,8.397333333,2003,"SE",1520,"F",59.364,-139.368,"AK","UA",82.6285,5.9016,295.1506,-14.297,2004,-15.1922091065735,3.54633462975207,4.84211920681818,3.76316795245901,2.2877643302682,2.75971984397906,3.4398211926553
"220",220,"UA_99543",13.32026221,23.74117747,26.91242466,NA,24.00161397,10.94998283,27.96036738,NA,-35.92554374,10.82711094,27.00233333,7.63,2003,"SE",1540,"M",59.46,-139.633,"AK","UA",38.1177,16.1704,122.3155,-16.4521,2004,-17.3473091065735,4.69308644008265,6.41890294602272,4.90052015778688,2.81940022701149,3.48619612172775,4.4636211785263
"221",221,"UA_99544",14.32899067,22.35446448,23.65657874,NA,24.04891297,10.78818887,25.87545885,NA,-27.65739387,12.34215468,26.503,10.213,2003,"SE",1420,"M",59.46,-139.633,"AK","UA",42.876,16.8769,117.9143,-13.3729,2004,-14.2681091065735,4.13681363057851,5.65402783295454,4.34880696147541,2.5615113,3.13379292827225,3.96699053065614
"222",222,"UA_99563",12.9146639,22.15804668,22.68473549,NA,23.64883179,9.906370327,26.156115,NA,-26.05333871,16.68534394,25.0435,8.071166667,2003,"SE",NA,"",59.555,-139.798,"AK","UA",41.2002,16.4207,113.3941,-14.4738,2004,-15.3690091065735,4.47306664095041,6.11637572221591,4.68230379963115,2.7173987109387,3.3468118510733,4.26719134496189
"223",223,"UA_99566",12.60927043,23.37408785,25.6868656,NA,23.56216237,12.18613255,26.48056505,NA,-27.82985457,17.31916319,23.451,10.41066667,2003,"SE",NA,"",59.555,-139.798,"AK","UA",40.0665,17.2562,115.4251,-14.1097,2004,-15.0049091065735,3.90748047520661,5.33869474431818,4.12135358606557,2.45519209770115,2.98850857329843,3.76224589531799
"224",224,"UA_99570",13.39268857,23.36026347,22.02840616,NA,23.93907578,11.84308052,27.06013736,NA,-32.08644701,15.287373,26.979,8.974,2003,"SE",NA,"",59.555,-139.798,"AK","UA",40.5154,17.3091,114.3946,-14.2529,2004,-15.1481091065735,4.17435528429752,5.70564760681818,4.38604089672131,2.57891566819923,3.15757586073298,4.00050706335385
"225",225,"UA_99572",13.94584044,23.41396189,25.89104566,NA,23.11404603,10.95473231,27.24174933,NA,-31.52108119,13.83041378,28.039,8.243666667,2003,"SE",NA,"",59.555,-139.798,"AK","UA",35.4525,16.2203,112.4143,-15.8402,2004,-16.7354091065735,4.48384789834711,6.13119995113636,4.69299668606557,2.7223969183908,3.35364186230366,4.2768166632487
"226",226,"UA_99575",12.75258777,23.74892714,25.40265168,NA,23.78799182,9.96113155,29.35196459,NA,-23.41066219,16.79454337,27.9595,9.5845,2005,"SC",1500,"M",60.72,-146.7166667,"AK","UA",43.5483,18.0476,120.1991,-14.2496,2006,-15.1944794276974,5.38164592066116,7.36567223181818,5.58343570819672,3.13861745747126,3.92240396020942,5.07835505567135
"227",227,"UA_99641",13.22345893,22.97705499,23.83393413,NA,23.07234406,10.72232475,27.71734473,NA,-26.5258249,15.02892444,26.23783333,8.756833333,2004,"SC",1450,"F",60.54166667,-145.7566667,"AK","UA",43.586,16.9496,120.8155,-13.8314,2005,-14.7511090128343,4.68864214297521,6.4127920375,4.89611228934426,2.8173398440613,3.48338062460733,4.45965338769762
"228",228,"UA_99657",14.04494797,19.89473683,23.12635346,NA,20.31570752,11.03731535,25.10425022,NA,-28.62374667,19.75591126,23.70666667,6.988333333,2004,"SE",1350,"F",58.30166667,-134.4183333,"AK","UA",38.9598,15.3521,113.185,-14.3081,2005,-15.2278090128343,3.84167537561984,5.24821273238636,4.05608787254098,2.42468475268199,2.94682052591623,3.70349625182908
"229",229,"UA_99658",14.60474808,21.81777279,21.16521758,NA,20.93380018,9.597444716,25.51933067,NA,-34.40046174,10.62314602,23.541,8.953666667,2004,"SE",1410,"F",58.66833333,-134.915,"AK","UA",38.7141,14.8852,111.8242,-14.4079,2005,-15.3276090128343,4.37823147429752,5.98597736806818,4.58824597040983,2.67343298233716,3.28673302821989,4.18252416466652
"230",230,"UA_99665",11.34118073,19.89253789,21.78194775,NA,21.81739136,8.587925548,25.41380728,NA,-30.55631942,14.65640645,24.993,6.036666667,2006,"SE",1680,"M",55.58,-133.1566667,"AK","UA",41.3521,14.9035,115.36,-15.2125,2007,-16.1832387015099,4.63971785636364,6.34552114340909,4.84758902147541,2.79465846980843,3.45238670481675,4.41597463917466
"231",231,"UA_99667",NA,21.19604678,20.90118778,NA,21.40512775,11.21768451,25.57810519,NA,-17.01373992,16.63592428,24.31,11.25183333,2005,"SE",1345,"M",55.795,-133.3066667,"AK","UA",38.708,16.1819,112.8745,-14.3017,2006,-15.2465794276974,3.92656796528926,5.36494004318182,4.14028462131147,2.46404108735632,3.00060064816754,3.77928687306128
"232",232,"UA_99693",12.18525696,23.83174837,24.82556572,NA,23.44469301,12.47629041,26.35392214,NA,-25.28564594,17.93992481,29.05116667,9.6785,2003,"SC",1390,"M",60.355,-146.6333333,"AK","UA",46.099,17.1331,127.9262,-14.2467,2004,-15.1419091065735,3.78691826900827,5.17292171079545,4.00177959467213,2.39929927413793,2.91213146884817,3.65461006349239
