"","Sample.ID","Year","Up.DFA1","Climate.DFA1.x","SST.DFA1","Dis.DFA1","years.x","Location.2","TP","AA","TP.norm","years.y","PHE.mean","PHE.norm","years","d13C.s","d13C.norm"
"305","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"306","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"307","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"308","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"309","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"310","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"311","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"312","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"313","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"314","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"315","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"316","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"317","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"318","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.58278196028926,"Glu",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"319","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"320","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"321","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"322","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"323","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"324","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"325","SM_16097",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.38357865738636,"ALA",0.424585705778118,1972,10.37299081,-0.692456982296336,1972,-11.8494323464141,1.21546188666858
"326","SM_16097",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",2.6672345647541,"ASP",-0.510356948216976,1972,10.37299081,-0.692456982296336,1972,-11.8494323464141,1.21546188666858
"327","SM_16097",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",4.88640431280992,"Glu",0.424585705778118,1972,10.37299081,-0.692456982296336,1972,-11.8494323464141,1.21546188666858
"328","SM_20085",1976,0.585657364362185,-0.178289591585111,-1.0878120421549,0.886609849978907,1975,"Inland",1.75770415,"ASP",-1.07323872040729,1975,13.57942672,0.572385596290709,1975,-11.8222372350193,1.23421024217579
"329","SM_20085",1976,0.585657364362185,-0.178289591585111,-1.0878120421549,0.886609849978907,1975,"Inland",4.77863905284091,"ALA",-1.01882163916579,1975,13.57942672,0.572385596290709,1975,-11.8222372350193,1.23421024217579
"330","SM_20085",1976,0.585657364362185,-0.178289591585111,-1.0878120421549,0.886609849978907,1975,"Inland",3.71917550950413,"Glu",-1.01882163916579,1975,13.57942672,0.572385596290709,1975,-11.8222372350193,1.23421024217579
"331","SM_20087",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",4.88482112613636,"ALA",-0.923326466598574,1976,16.02772852,1.53816705857208,1976,-12.6292409415615,0.677860530411804
"332","SM_20087",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",3.79639883553719,"Glu",-0.923326466598573,1976,16.02772852,1.53816705857208,1976,-12.6292409415615,0.677860530411804
"333","SM_20087",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",0.0399011864754103,"ASP",-2.13633673307123,1976,16.02772852,1.53816705857208,1976,-12.6292409415615,0.677860530411804
"334","SM_21180",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",3.72364046528926,"Glu",-1.01330022814779,1976,13.45198582,0.52211399221132,1976,-14.2848409415615,-0.463512892447794
"335","SM_21180",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",4.78477836704545,"ALA",-1.01330022814779,1976,13.45198582,0.52211399221132,1976,-14.2848409415615,-0.463512892447794
"336","SM_21180",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",0.797857551639344,"ASP",-1.66725970700856,1976,13.45198582,0.52211399221132,1976,-14.2848409415615,-0.463512892447794
"337","SM_21182",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",3.30137735661157,"Glu",-1.535475204329,1976,15.14690163,1.19070732879491,1976,-12.1755409415615,0.990642073025599
"338","SM_21182",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",4.20416659261363,"ALA",-1.535475204329,1976,15.14690163,1.19070732879491,1976,-12.1755409415615,0.990642073025599
"339","SM_21182",1977,0.761233973225091,0.634387872839177,-0.582036331257294,-1.82516157855964,1976,"Inland",0.744947431967213,"ASP",-1.70000423258432,1976,15.14690163,1.19070732879491,1976,-12.1755409415615,0.990642073025599
"340","SM_25695",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"ALA",NA,1977,NA,NA,1977,-13.2470594792753,0.251935392035075
"341","SM_25695",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"ASP",NA,1977,NA,NA,1977,-13.2470594792753,0.251935392035075
"342","SM_25695",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"Glu",NA,1977,NA,NA,1977,-13.2470594792753,0.251935392035075
"343","SM_25696",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",1.19121805327869,"ASP",-1.42382039735965,1977,11.63570475,-0.194354291110032,1977,-12.9014594792753,0.490192612946091
"344","SM_25696",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",6.52756187215909,"ALA",0.554077450615736,1977,11.63570475,-0.194354291110032,1977,-12.9014594792753,0.490192612946091
"345","SM_25696",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",4.99111937809917,"Glu",0.554077450615737,1977,11.63570475,-0.194354291110032,1977,-12.9014594792753,0.490192612946091
"346","SM_25700",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"Glu",NA,1977,NA,NA,1977,-13.2731594792753,0.233942008164191
"347","SM_25700",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"ALA",NA,1977,NA,NA,1977,-13.2731594792753,0.233942008164191
"348","SM_25700",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"ASP",NA,1977,NA,NA,1977,-13.2731594792753,0.233942008164191
"349","SM_25701",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",6.28736981022727,"ALA",0.338059984657697,1977,12.48603469,0.141075308653703,1977,-12.5482594792753,0.73368928663177
"350","SM_25701",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",1.87298991270492,"ASP",-1.00189173369085,1977,12.48603469,0.141075308653703,1977,-12.5482594792753,0.73368928663177
"351","SM_25701",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",4.81643424214876,"Glu",0.338059984657698,1977,12.48603469,0.141075308653703,1977,-12.5482594792753,0.73368928663177
"352","SM_25702",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",4.50813532768595,"Glu",-0.043185677129895,1977,13.10449657,0.385039928878092,1977,-14.7489594792753,-0.783476992473761
"353","SM_25702",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",1.12013134631148,"ASP",-1.4678138811924,1977,13.10449657,0.385039928878092,1977,-14.7489594792753,-0.783476992473761
"354","SM_25702",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",5.86345880284091,"ALA",-0.0431856771298953,1977,13.10449657,0.385039928878092,1977,-14.7489594792753,-0.783476992473761
"355","SM_25705",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",1.34651671106557,"ASP",-1.32771060015458,1977,10.39486125,-0.683829751158436,1977,-12.1230594792753,1.02682288134058
"356","SM_25705",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",5.22451185371901,"Glu",0.842693026765171,1977,10.39486125,-0.683829751158436,1977,-12.1230594792753,1.02682288134058
"357","SM_25705",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",6.84847652613636,"ALA",0.842693026765171,1977,10.39486125,-0.683829751158436,1977,-12.1230594792753,1.02682288134058
"358","SM_25706",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",6.4414891125,"ALA",0.476667650807906,1977,11.52920804,-0.236364041832739,1977,-14.6089594792753,-0.686960757151013
"359","SM_25706",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",1.57947435,"ASP",-1.18353993084922,1977,11.52920804,-0.236364041832739,1977,-14.6089594792753,-0.686960757151013
"360","SM_25706",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",4.92852100743802,"Glu",0.476667650807906,1977,11.52920804,-0.236364041832739,1977,-14.6089594792753,-0.686960757151013
"361","SM_25711",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",6.43193092272727,"ALA",0.468071463584881,1977,12.62169868,0.194590674545737,1977,-12.9903594792753,0.428904803516145
"362","SM_25711",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",4.92156959669422,"Glu",0.468071463584881,1977,12.62169868,0.194590674545737,1977,-12.9903594792753,0.428904803516145
"363","SM_25711",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",0.896461103688525,"ASP",-1.60623685255381,1977,12.62169868,0.194590674545737,1977,-12.9903594792753,0.428904803516145
"364","SM_25712",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"Glu",NA,1977,NA,NA,1977,-13.1957594792753,0.287301698264055
"365","SM_25712",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"ALA",NA,1977,NA,NA,1977,-13.1957594792753,0.287301698264055
"366","SM_25712",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",NA,"ASP",NA,1977,NA,NA,1977,-13.1957594792753,0.287301698264055
"367","SM_25714",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",5.70865712386363,"ALA",-0.182407040857615,1977,13.3201865,0.470123122459359,1977,-13.2385594792753,0.257795306322528
"368","SM_25714",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",2.02266311803279,"ASP",-0.909263364482185,1977,13.3201865,0.470123122459359,1977,-13.2385594792753,0.257795306322528
"369","SM_25714",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Coastal",4.39555228842975,"Glu",-0.182407040857615,1977,13.3201865,0.470123122459359,1977,-13.2385594792753,0.257795306322528
"370","SM_25740",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",3.39324260860656,"ASP",-0.0610518038050883,1978,11.56626055,-0.221747940464437,1978,-14.4516014643983,-0.578477877195375
"371","SM_25740",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",4.68976738801653,"Glu",0.181422428166981,1978,11.56626055,-0.221747940464437,1978,-14.4516014643983,-0.578477877195375
"372","SM_25740",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",6.11320288579545,"ALA",0.181422428166981,1978,11.56626055,-0.221747940464437,1978,-14.4516014643983,-0.578477877195375
"373","SM_25742",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",1.14136652336066,"ASP",-1.45467205119274,1978,12.30440507,0.0694278834885497,1978,-13.6863014643983,-0.0508787708203745
"374","SM_25742",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",6.75516693977272,"ALA",0.758774764713749,1978,12.30440507,0.0694278834885497,1978,-13.6863014643983,-0.0508787708203745
"375","SM_25742",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",5.15665033636364,"Glu",0.758774764713748,1978,12.30440507,0.0694278834885497,1978,-13.6863014643983,-0.0508787708203745
"376","SM_25743",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",5.71435891420454,"ALA",-0.177279118265333,1978,11.41138875,-0.282840210000059,1978,-13.3428014643983,0.185930706560799
"377","SM_25743",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",4.39969904504132,"Glu",-0.177279118265332,1978,11.41138875,-0.282840210000059,1978,-13.3428014643983,0.185930706560799
"378","SM_25743",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",1.49300933729508,"ASP",-1.23705059832586,1978,11.41138875,-0.282840210000059,1978,-13.3428014643983,0.185930706560799
"379","SM_25744",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",8.72322332488636,"ALA",2.52875229750777,1978,7.329783896,-1.89291062874944,1978,-13.3620014643983,0.172694194287965
"380","SM_25744",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",6.58796407099174,"Glu",2.52875229750777,1978,7.329783896,-1.89291062874944,1978,-13.3620014643983,0.172694194287965
"381","SM_25744",1979,-0.931342721179777,0.527155444998966,-0.0381765591251176,-1.00072602336192,1978,"Coastal",2.60581404991803,"ASP",-0.548368308451821,1978,7.329783896,-1.89291062874944,1978,-13.3620014643983,0.172694194287965
"382","SM_25892",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",1.01872345081967,"ASP",-1.53057226178371,1977,11.94923239,-0.070677062009915,1977,-13.1468594792753,0.321013440458929
"383","SM_25892",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",4.97749078595042,"Glu",0.537224191037965,1977,11.94923239,-0.070677062009915,1977,-13.1468594792753,0.321013440458929
"384","SM_25892",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",6.50882255795454,"ALA",0.537224191037965,1977,11.94923239,-0.070677062009915,1977,-13.1468594792753,0.321013440458929
"385","SM_25893",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",NA,"ALA",NA,1977,NA,NA,1977,-11.5178594792753,1.4440487786072
"386","SM_25893",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",NA,"Glu",NA,1977,NA,NA,1977,-11.5178594792753,1.4440487786072
"387","SM_25893",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",NA,"ASP",NA,1977,NA,NA,1977,-11.5178594792753,1.4440487786072
"388","SM_25894",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",5.34453553082645,"Glu",0.991115561073266,1977,9.895883162,-0.880661607212703,1977,-13.1156594792753,0.342522772902285
"389","SM_25894",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",2.10579363426229,"ASP",-0.857816319348447,1977,9.895883162,-0.880661607212703,1977,-13.1156594792753,0.342522772902285
"390","SM_25894",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",7.01350908215909,"ALA",0.991115561073266,1977,9.895883162,-0.880661607212703,1977,-13.1156594792753,0.342522772902285
"391","SM_25895",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",4.90471508636364,"Glu",0.447228999847102,1977,10.32963181,-0.70956080439174,1977,-13.4170594792753,0.134737106286022
"392","SM_25895",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",1.83331755901639,"ASP",-1.02644379307107,1977,10.32963181,-0.70956080439174,1977,-13.4170594792753,0.134737106286022
"393","SM_25895",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",6.40875597102272,"ALA",0.447228999847101,1977,10.32963181,-0.70956080439174,1977,-13.4170594792753,0.134737106286022
"394","SM_27370",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",4.61469778842975,"Glu",0.0885905762467138,1979,12.13585266,0.00293902455749402,1979,-11.7507757489752,1.28347591077254
"395","SM_27370",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",6.00998218636363,"ALA",0.0885905762467142,1979,12.13585266,0.00293902455749402,1979,-11.7507757489752,1.28347591077254
"396","SM_27370",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",1.42365939057377,"ASP",-1.27996925203834,1979,12.13585266,0.00293902455749402,1979,-11.7507757489752,1.28347591077254
"397",NA,1963,-0.635810574193984,-0.0112281978436489,1.26931415910312,-0.0526374119003052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",NA,1964,0.649099927332563,-0.940677111424795,-0.368252324055774,0.724784948989312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",NA,1965,0.920731259603777,0.716919853993023,-0.278057396064806,0.823545186821782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,1966,0.590420266470408,0.224157460853127,-0.114976259748677,-0.19782606634838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,1967,1.0505817458072,-0.727424708260003,0.180741306481273,0.501294918606827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",NA,1968,-0.917775017471033,-0.420949958852121,-0.286165481641223,-0.04070210978779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",NA,1969,-0.472240721136057,0.551174460152806,-0.610298759024106,0.493184138434983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",NA,1991,0.851231869995099,0.838647308604192,-0.737511926471782,0.283772764309547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",NA,2010,-1.11919819817931,-0.448437636169474,-0.132982152974732,-0.897119741159612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",NA,1985,0.700323488021239,-0.500225806923568,-1.24400250568757,-0.539667958199145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,1986,-1.0816633818186,0.441999593613695,-0.532439993497282,-0.0885026903688403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",NA,2004,-0.071749465079526,0.466209934740267,1.21476831930184,-0.811105612494366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NA,1996,0.827120706182111,-0.397107186876202,0.870236969904643,1.00447290071461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",NA,2002,-0.561612511202716,0.668457747024279,-0.501168795314192,-0.217434196586234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",NA,2003,-0.907959832236683,0.511576322920125,1.11629338991143,-0.746422012532301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",NA,2006,0.562864035578649,0.321613342741736,0.354494652816086,-0.104280805975675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,1998,-0.8800842458564,0.954622790728818,2.41933272021042,-0.0939499061158313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,2001,0.531386095312718,-0.188309553621178,-0.633070573578684,-2.03714349060483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",NA,1955,0.963276857599422,-1.87604481639947,-1.34716708036953,0.141478324471158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",NA,1956,0.730854102307064,-1.49984025808714,-0.385239416172478,1.17746285427555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",NA,1957,0.561800968074734,0.636765167023513,0.512539175218047,0.625929155053723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",NA,1958,-0.998498551365222,0.82101168267051,1.86149883858085,0.438992678611937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",NA,1959,0.884800929057141,0.0875331749862561,1.07062528702519,1.05358344499136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",NA,1994,0.427670537462828,0.787668937157654,0.597021522830046,-1.28260891350482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",NA,1974,0.659531409245871,-1.37726014383391,-1.10020056614121,1.0449757800183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",NA,1975,0.744370839838952,-1.51009231809928,-1.76145791378798,0.190668885050063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",NA,1950,-1.05823584896913,-1.29548583919168,-1.62480263717122,0.886396910854038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",NA,1951,0.777165904825226,-0.0454476439835358,-0.371068948314652,0.707850034491974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",NA,1952,-0.993639261714959,-0.131541304095048,-0.64866547773297,0.328944389695833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",NA,1953,-1.0457777784554,0.309149435177159,-0.223116372218005,0.100060183911526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",NA,1954,-1.109708092039,-1.10050328493754,-0.542634763420839,0.824423375450196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,1961,-1.1382209704025,-0.373102687247707,0.962230017686734,0.408558825779305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,1962,0.308133582773582,-0.913595904813724,0.185723202661253,0.27090949410964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
