,years.x,Location.2,TP,Sample.ID,AA,TP.norm,Year,years.y,d13C.s,d13C.norm,years,PHE.mean,PHE.norm,X.x,Col.Dis.An,UpInAn.45.Winter,UpInAn.45.Spring,UpInAn.45.Summer,UpInAn.45.Autumn,UpInAn.45.Annual,TUMI.45,LUSI.45,MEI,ONI,PDO,WA.SST.Wi,WA.SST.Su,WA.SST.Sp,WA.SST.Au,WA.SST.An,Col.Dis.low,Col.Dis.high,NOI,Fras.Dis.high,Fras.Dis.low,Fras.Dis.an,Dis.Total,NPGO,X.y,Herring.Biomass,Chinook,Chum,Coho,HarborSeal,HatcherySmolts,HakeBiomass,EulachonLandings,WildProduction,allSmolt
449,1972,Inland,3.707165084,SM_16062,PRO,0.835160356,1973,1972,-13.56353235,0.033758465,1972,9.599780069,-0.997465376,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
450,1972,Coastal,4.940591719,SM_16095,PRO,2.77357901,1973,1972,-15.39073235,-1.225916286,1972,8.932294719,-1.260768282,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
451,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
452,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
453,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
454,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
455,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
456,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
457,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
458,1972,Coastal,3.829761619,SM_16096,PRO,1.027829627,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
459,1972,Coastal,3.327898718,SM_16097,PRO,0.239115988,1973,1972,-11.84943235,1.215461887,1972,10.37299081,-0.692456982,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
607,1972,Inland,2.762575814,SM_16043,VAL,1.213424743,1973,1972,-12.10933235,1.03628639,1972,11.92696435,-0.079461134,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
609,1972,Inland,NA,SM_16056,VAL,NA,1973,1972,-13.96213235,-0.241037045,1972,NA,NA,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
610,1972,Inland,3.180487996,SM_16062,VAL,2.065507801,1973,1972,-13.56353235,0.033758465,1972,9.599780069,-0.997465376,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
611,1972,Coastal,2.676595271,SM_16095,VAL,1.038118621,1973,1972,-15.39073235,-1.225916286,1972,8.932294719,-1.260768282,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
612,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
613,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
614,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
615,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
616,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
617,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
618,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
619,1972,Coastal,2.467277442,SM_16096,VAL,0.611339542,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
620,1972,Coastal,2.908831188,SM_16097,VAL,1.511625494,1973,1972,-11.84943235,1.215461887,1972,10.37299081,-0.692456982,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
768,1972,Inland,4.385415934,SM_16043,ALA,0.131398317,1973,1972,-12.10933235,1.03628639,1972,11.92696435,-0.079461134,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
770,1972,Inland,NA,SM_16056,ALA,NA,1973,1972,-13.96213235,-0.241037045,1972,NA,NA,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
771,1972,Inland,6.149005802,SM_16062,ALA,1.826271347,1973,1972,-13.56353235,0.033758465,1972,9.599780069,-0.997465376,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
772,1972,Coastal,5.470490457,SM_16095,ALA,1.174193798,1973,1972,-15.39073235,-1.225916286,1972,8.932294719,-1.260768282,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
773,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
774,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
775,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
776,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
777,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
778,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-13.80333235,-0.131560058,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
779,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
780,1972,Coastal,5.946360148,SM_16096,ALA,1.631521615,1973,1972,-14.08343235,-0.324661468,1972,7.736419923,-1.73250494,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
781,1972,Coastal,5.943062377,SM_16097,ALA,1.628352339,1973,1972,-11.84943235,1.215461887,1972,10.37299081,-0.692456982,95,-0.314116737,-1.098612289,0.287682072,2.63905733,3,1.540445041,0.391071466,0.083246705,-0.446416667,-0.6175,-0.804166667,-0.007061168,-0.3735266,-0.010569952,-0.425343214,-0.204125234,-0.117609804,-0.758464617,0.4115,-0.081290365,-0.073893167,-0.081281645,-0.269231921,0.126591667,1,2.274638787,0.085911473,0.316645753,0.935635656,-2.234589114,NA,-0.119691793,NA,-0.777436647,-0.440632894
138,1975,Inland,3.186180974,SM_20085,Glu,-1.018821639,1976,1975,-11.82223724,1.234210242,1975,13.57942672,0.572385596,98,0.146457802,3.218875825,-1.540445041,-3.355735008,36.33333333,1.945910149,-0.090946814,0.179577814,-0.103583333,-0.049166667,0.008333333,-0.610394641,0.069139772,-0.480569902,0.537656765,-0.121042001,0.314184034,-0.006450488,0.7355,0.238605327,0.41645347,0.311557602,0.189731791,1.863208333,4,1.079200138,-0.662271821,0.944295662,1.01428222,-2.234589114,NA,0.810192472,NA,-1.065389615,0.662869889
299,1975,Inland,1.75770415,SM_20085,ASP,-1.07323872,1976,1975,-11.82223724,1.234210242,1975,13.57942672,0.572385596,98,0.146457802,3.218875825,-1.540445041,-3.355735008,36.33333333,1.945910149,-0.090946814,0.179577814,-0.103583333,-0.049166667,0.008333333,-0.610394641,0.069139772,-0.480569902,0.537656765,-0.121042001,0.314184034,-0.006450488,0.7355,0.238605327,0.41645347,0.311557602,0.189731791,1.863208333,4,1.079200138,-0.662271821,0.944295662,1.01428222,-2.234589114,NA,0.810192472,NA,-1.065389615,0.662869889
460,1975,Inland,2.676012556,SM_20085,PRO,-0.785369993,1976,1975,-11.82223724,1.234210242,1975,13.57942672,0.572385596,98,0.146457802,3.218875825,-1.540445041,-3.355735008,36.33333333,1.945910149,-0.090946814,0.179577814,-0.103583333,-0.049166667,0.008333333,-0.610394641,0.069139772,-0.480569902,0.537656765,-0.121042001,0.314184034,-0.006450488,0.7355,0.238605327,0.41645347,0.311557602,0.189731791,1.863208333,4,1.079200138,-0.662271821,0.944295662,1.01428222,-2.234589114,NA,0.810192472,NA,-1.065389615,0.662869889
621,1975,Inland,2.001814439,SM_20085,VAL,-0.337695103,1976,1975,-11.82223724,1.234210242,1975,13.57942672,0.572385596,98,0.146457802,3.218875825,-1.540445041,-3.355735008,36.33333333,1.945910149,-0.090946814,0.179577814,-0.103583333,-0.049166667,0.008333333,-0.610394641,0.069139772,-0.480569902,0.537656765,-0.121042001,0.314184034,-0.006450488,0.7355,0.238605327,0.41645347,0.311557602,0.189731791,1.863208333,4,1.079200138,-0.662271821,0.944295662,1.01428222,-2.234589114,NA,0.810192472,NA,-1.065389615,0.662869889
